  0.28608656087895412        1.7664718777764723E-007  -3.2659337508825549E-008
  0.85825968263686248        1.4986519223996394E-007  -9.1321177375274090E-008
   1.4304328043947707        1.0308523062750979E-007  -1.3212160582913778E-007
   2.0026059261526790        4.7340113967823768E-008  -1.4922957561410189E-007
   2.5747790479105870       -5.8531496292827554E-009  -1.4317209441528758E-007
   3.1469521696684954       -4.7757523463637116E-008  -1.1950030686068895E-007
   3.7191252914264035       -7.4040632984626643E-008  -8.6166967277893596E-008
   4.2912984131843119       -8.4632541568576190E-008  -5.0914714776072932E-008
   4.8634715349422208       -8.2433731346999976E-008  -1.9547296484605815E-008
   5.4356446567001280       -7.1688780274600826E-008   4.6909413098463816E-009
   6.0078177784580369       -5.6630183854025575E-008   2.0872612261759819E-008
   6.5799909002159458       -4.0654392820353911E-008   2.9699212165919588E-008
   7.1521640219738547       -2.6017332562689652E-008   3.2733898350197323E-008
   7.7243371437317618       -1.3896053355345122E-008   3.1777225599887788E-008
   8.2965102654896707       -4.6367535217195498E-009   2.8465942240307538E-008
   8.8686833872475788        1.9521020639756070E-009   2.4079404489280194E-008
   9.4408565090054868        6.3442003552570800E-009   1.9494702053316063E-008
   10.013029630763397        9.1089987900100441E-009   1.5226374227855003E-008
   10.585202752521303        1.0793784564652820E-008   1.1501041390916018E-008
   11.157375874279211        1.1858772384600421E-008   8.3365836910645205E-009
   11.729548996037121        1.2647060937185182E-008   5.6115978148562822E-009
   12.301722117795029        1.3374236365112219E-008   3.1214585010663128E-009
   12.873895239552935        1.4127189446134689E-008   6.2326181940389117E-010
   13.446068361310845        1.4866716501195952E-008  -2.1252359446374865E-009
   14.018241483068751        1.5433397961041363E-008  -5.3270332506885470E-009
   14.590414604826661        1.5560791366451023E-008  -9.1038249001215612E-009
   15.162587726584569        1.4903079365166829E-008  -1.3451036928140027E-008
   15.734760848342475        1.3084279845868971E-008  -1.8196841317355207E-008
   16.306933970100385        9.7715835157269544E-009  -2.2978184154751300E-008
   16.879107091858291        4.7665861742096362E-009  -2.7249695162583406E-008
   17.451280213616201       -1.9023452943225812E-009  -3.0338152412160143E-008
   18.023453335374111       -9.9115156775765969E-009  -3.1545281304968617E-008
