  (-2.23224431161561413E-015,2.72142421529946105E-022)
   (2.60186689967419214E-015,1.13070309674127895E-018)
 (-2.99357766021306625E-015,-2.60219637443795812E-018)
   (3.39084235181468307E-015,4.42144128011212009E-018)
 (-3.77544326254848840E-015,-6.56365116495506082E-018)
   (4.12880173853777535E-015,8.97221895772247955E-018)
 (-4.43343576769697234E-015,-1.15618070252112496E-017)
   (4.67444086899269180E-015,1.42221013920540079E-017)
 (-4.84087349947367700E-015,-1.68322154351099534E-017)
   (4.92692868949200514E-015,1.92732391907874931E-017)
 (-4.93280346458385711E-015,-2.14401688318616527E-017)
   (4.86516007818580564E-015,2.32605731054813158E-017)
 (-4.73713087417323311E-015,-2.47077307279410978E-017)
   (4.56783150408501408E-015,2.58100401199111096E-017)
 (-4.38139170648525831E-015,-2.66610643574082332E-017)
   (4.20554967730292394E-015,2.74190357180741838E-017)
 (-4.06987937275897149E-015,-2.83032731449788774E-017)
   (4.00377513568361250E-015,2.95835873093991006E-017)
 (-4.03432588390873023E-015,-3.15634389445516732E-017)
   (4.18423332494935350E-015,3.45549691087572081E-017)
 (-4.46994392234805661E-015,-3.88574234845560705E-017)
   (4.90013923806336869E-015,4.47271200994216830E-017)
 (-5.47472036954741618E-015,-5.23513666941504851E-017)
   (6.18438997083856102E-015,6.18259197619797658E-017)
 (-7.01087271499200230E-015,-7.31360920414727792E-017)
   (7.92778919839878072E-015,8.61468280172618236E-017)
 (-8.90212472367533562E-015,-1.00604195659503624E-016)
   (9.89618968357466841E-015,1.16140152470547801E-016)
 (-1.08699364139848574E-014,-1.32293145698348436E-016)
   (1.17834503904411122E-014,1.48533817955468341E-016)
 (-1.25994374498475762E-014,-1.64296555765664999E-016)
   (1.32855137186168485E-014,1.79018470784683667E-016)
 (-1.38161412057956273E-014,-1.92174867215969483E-016)
   (1.41740710470961669E-014,2.03315258185116214E-016)
 (-1.43512019870014480E-014,-2.12094992205411875E-016)
   (1.43488152030206135E-014,2.18297522491476821E-016)
 (-1.41771872419703766E-014,-2.21850271013561028E-016)
   (1.38546348436849941E-014,2.22826004763716875E-016)
 (-1.34060866397473128E-014,-2.21440342008200685E-016)
   (1.28612926425579816E-014,2.18032839209086870E-016)
 (-1.22528295262225412E-014,-2.13045368109465481E-016)
   (1.16140321919707973E-014,2.06987760519417028E-016)
 (-1.09770111064582649E-014,-2.00407118315047698E-016)
   (1.03708840381592620E-014,1.93850326971029443E-016)
 (-9.82033131553431495E-015,-1.87829074834857399E-016)
   (9.34455955160219761E-015,1.82792438568855954E-016)
 (-8.95672455347728476E-015,-1.79100566597707590E-016)
   (8.66382592519371205E-015,1.77010538986601663E-016)
 (-8.46704651697162849E-015,-1.76672251758052414E-016)
   (8.36248610782231224E-015,1.78126519284643806E-016)
 (-8.34219983748041670E-015,-1.81321904073460787E-016)
   (8.39543023522410669E-015,1.86129653504067872E-016)
 (-8.50992664315741935E-015,-1.92368578004367950E-016)
   (8.67321438058748797E-015,1.99831729823363413E-016)
 (-8.87372102112339470E-015,-2.08310226956438534E-016)
   (9.10165635297669438E-015,2.17619427040678913E-016)
 (-9.34959707590232439E-015,-2.27613668786137023E-016)
   (9.61274174806192945E-015,2.38200170746737088E-016)
 (-9.88884708729977357E-015,-2.49343171591885459E-016)
   (1.01778865900842165E-014,2.61057697898322265E-016)
 (-1.04814998327780775E-014,-2.73403958229172280E-016)
   (1.08023117635128314E-014,2.86470583154186958E-016)
 (-1.11432199254991096E-014,-3.00358065955796856E-016)
   (1.15067272886342171E-014,3.15160921407970786E-016)
 (-1.18943948997683032E-014,-3.30952973374627678E-016)
   (1.23064690851831932E-014,3.47771593237685761E-016)
 (-1.27416942289090722E-014,-3.65613007408076297E-016)
   (1.31973176120848821E-014,3.84427639641350945E-016)
 (-1.36692576989514946E-014,-4.04121548695357838E-016)
   (1.41523907674878806E-014,4.24561664171877129E-016)
 (-1.46409023938240802E-014,-4.45585997367388281E-016)
   (1.51286531852570452E-014,4.67012263046064957E-016)
 (-1.56095075614606197E-014,-4.88647250953444372E-016)
   (1.60775957432036588E-014,5.10295236941093724E-016)
 (-1.65274837746332738E-014,-5.31765226522610837E-016)
   (1.69542581470018914E-014,5.52873217577722187E-016)
 (-1.73535358319674182E-014,-5.73444331043525040E-016)
   (1.77214253789659151E-014,5.93312396955827313E-016)
 (-1.80544728538371555E-014,-6.12318897194386864E-016)
   (1.83496263024540388E-014,6.30313482947392547E-016)
 (-1.86042422783521555E-014,-6.47155383188405476E-016)
   (1.88161589902435003E-014,6.62715632861822341E-016)
 (-1.89838356558692644E-014,-6.76882879149553848E-016)
   (1.91065545718110231E-014,6.89573611115109343E-016)
 (-1.91846662779044944E-014,-7.00742355439738672E-016)
   (1.92198458015081901E-014,7.10391850651878122E-016)
 (-1.92153281179366753E-014,-7.18588388590708672E-016)
   (1.91760823842999752E-014,7.25467294453480347E-016)
 (-1.91088902840719086E-014,-7.31242907939677439E-016)
   (1.90222979143123194E-014,7.36209147166860827E-016)
 (-1.89264221367968634E-014,-7.40737761073909375E-016)
   (1.88326012536795791E-014,7.45263519101118994E-016)
 (-1.87528910617974566E-014,-7.50272948205278059E-016)
   (1.86994293932030675E-014,7.56274708206747093E-016)
 (-1.86836928781766647E-014,-7.63772652539623004E-016)
   (1.87156923884056638E-014,7.73229023926364570E-016)
 (-1.88031557654982272E-014,-7.85029301966028519E-016)
   (1.89507564818927615E-014,7.99443071116188945E-016)
 (-1.91594519022162998E-014,-8.16588892001223686E-016)
   (1.94259886706453042E-014,8.36407965928393132E-016)
 (-1.97426260993710730E-014,-8.58638273905091435E-016)
   (2.00971289893796510E-014,8.82807632349359786E-016)
 (-2.04730508765226190E-014,-9.08236713670755710E-016)
   (2.08503188196611276E-014,9.34053855485192408E-016)
 (-2.12061076432298795E-014,-9.59228396061479305E-016)
   (2.15159693897030232E-014,9.82615577473523252E-016)
 (-2.17551583996642239E-014,-1.00301448795433900E-015)
   (2.19000761508806407E-014,1.01923520530959285E-015)
 (-2.19297487681095048E-014,-1.03016853957173787E-015)
   (2.18272253765216010E-014,1.03486045574996645E-015)
 (-2.15808122865111255E-014,-1.03257921842797934E-015)
   (2.11850322622307636E-014,1.02287118997052872E-015)
 (-2.06412384291573897E-014,-1.00560805061336198E-015)
   (1.99578133445835124E-014,9.81008071134889310E-016)
 (-1.91499367856935321E-014,-9.49641275367934934E-016)
   (1.82389030593564773E-014,9.12410303747850664E-016)
 (-1.72510390782900380E-014,-8.70508808038944087E-016)
   (1.62162753579862157E-014,8.25360034207972270E-016)
 (-1.51664673314842104E-014,-7.78536810739523185E-016)
   (1.41335885359440681E-014,7.31675690372588547E-016)
 (-1.31479102264482503E-014,-6.86378614404054413E-016)
   (1.22363141596585821E-014,6.44122255040965045E-016)
 (-1.14208457554386573E-014,-6.06173662432942759E-016)
   (1.07176226273099823E-014,5.73521101067099737E-016)
 (-1.01361744392672768E-014,-5.46824789679451503E-016)
   (9.67925149983918773E-015,5.26394371968267382E-016)
 (-9.34311544801699329E-015,-5.12187071346378767E-016)
   (9.11827633704302846E-015,5.03836481390529615E-016)
 (-8.99060493924961312E-015,-5.00701761088373355E-016)
   (8.94273519554037122E-015,5.01934888648316579E-016)
 (-8.95563023632378028E-015,-5.06563551362310170E-016)
   (9.01019118250093950E-015,5.13578444514173148E-016)
 (-9.08877652981401182E-015,-5.22021045676046262E-016)
   (9.17651899024263039E-015,5.31062517563861777E-016)
 (-9.26233823872200596E-015,-5.40068285266823949E-016)
   (9.33957584923115107E-015,5.48645207325285873E-016)
 (-9.40621358753035064E-015,-5.56662057585439830E-016)
   (9.46466727186531419E-015,5.64249330088090293E-016)
 (-9.52118325994853948E-015,-5.71772370801254489E-016)
   (9.58489664032965296E-015,5.79779210562025007E-016)
 (-9.66664553606003048E-015,-5.88941439154734158E-016)
   (9.77764072104760011E-015,5.99969423776574821E-016)
 (-9.92811870801660916E-015,-6.13534396869854684E-016)
   (1.01260989210336149E-014,6.30187355418558329E-016)
 (-1.03763546909906458E-014,-6.50289096593651996E-016)
   (1.06796977490799334E-014,6.73960289344567380E-016)
 (-1.10326376225686508E-014,-7.01047798464441448E-016)
   (1.14274499602503213E-014,7.31122171030572955E-016)
 (-1.18526426682976764E-014,-7.63498507496058608E-016)
   (1.22937822265748665E-014,7.97280539142875126E-016)
 (-1.27345947853729593E-014,-8.31426732388552472E-016)
   (1.31582465960751561E-014,8.64830462268612709E-016)
 (-1.35486846976967942E-014,-8.96406354266228971E-016)
   (1.38919139166186399E-014,9.25179895195208164E-016)
 (-1.41771124622120181E-014,-9.50362801893981880E-016)
   (1.43974795747690033E-014,9.71421217126313132E-016)
 (-1.45507678368608755E-014,-9.88117023359328385E-016)
   (1.46394597496997082E-014,1.00053286752321261E-015)
 (-1.46705913715852457E-014,-1.00906664431752198E-015)
   (1.46552575290003029E-014,1.01441225189946922E-015)
 (-1.46078422989622763E-014,-1.01750986632206566E-015)
   (1.45450507860026728E-014,1.01948891883369964E-015)
 (-1.44848169616479453E-014,-1.02159381078105454E-015)
   (1.44451581478718428E-014,1.02510669265739354E-015)
 (-1.44430571304998694E-014,-1.03126677411368290E-015)
   (1.44934326060487492E-014,1.04119551849705003E-015)
