(5.718066283796946220e-20, 1.567119519875853212e-25)
(-5.733180540120061188e-20, -2.479687698987451558e-23)
(5.728123559632815058e-20, 4.984180576936944178e-23)
(-5.703266958575451939e-20, -7.436773901501493821e-23)
(5.660193159186117612e-20, 9.836557327196475439e-23)
(-5.601347530006776162e-20, -1.217423077559501222e-22)
(5.529978390960329559e-20, 1.441955933812442687e-22)
(-5.449875965432571144e-20, -1.658278333652452914e-22)
(5.365071012450538858e-20, 1.865344783944624391e-22)
(-5.279560369115156098e-20, -2.065245497875085024e-22)
(5.197138889859603349e-20, 2.257276701075850940e-22)
(-5.121007374020282523e-20, -2.448507261733776368e-22)
(5.053797277259660408e-20, 2.636221096253444630e-22)
(-4.997300148723527743e-20, -2.824043158545004688e-22)
(4.952521345092795300e-20, 3.013759820184024999e-22)
(-4.919607846615779494e-20, -3.207271143379734468e-22)
(4.898018148480447411e-20, 3.405709664179322695e-22)
(-4.886552972983837139e-20, -3.611145633643710967e-22)
(4.883571208805821940e-20, 3.820132837966655298e-22)
(-4.887184074724218885e-20, -4.036502139531785440e-22)
(4.895396889476269327e-20, 4.254768079649815831e-22)
(-4.906331256128645349e-20, -4.478150039117998679e-22)
(4.918351740122623321e-20, 4.702166936951575816e-22)
(-4.930084269651913404e-20, -4.927580012091171939e-22)
(4.940665950240858772e-20, 5.155767384816685525e-22)
(-4.949531199070446901e-20, -5.377867252042962450e-22)
(4.956471500718563519e-20, 5.601379835044136320e-22)
(-4.961517174028581618e-20, -5.822366670809105237e-22)
(4.964843074753308866e-20, 6.042438558086067142e-22)
(-4.966660228470259951e-20, -6.261212284024483772e-22)
(4.967042938145869819e-20, 6.475458768782273223e-22)
(-4.965981771843611286e-20, -6.691021172137584475e-22)
(4.963193974165478413e-20, 6.903701472175670760e-22)
(-4.958325527095845127e-20, -7.112680385570501219e-22)
(4.950815511127497071e-20, 7.316889388393040412e-22)
(-4.940162491243651580e-20, -7.516618418580393270e-22)
(4.925946569642892263e-20, 7.708066420858233818e-22)
(-4.907963500099994768e-20, -7.893229868071322548e-22)
(4.886404542730290835e-20, 8.070707502649410853e-22)
(-4.861839131966162730e-20, -8.243139204224471059e-22)
(4.835305892961704929e-20, 8.407422394689182507e-22)
(-4.808277472161974057e-20, -8.569924897321147617e-22)
(4.782554330513850179e-20, 8.730983145519225047e-22)
(-4.760148931151528709e-20, -8.897509264752706137e-22)
(4.743123443729273488e-20, 9.071189626644509000e-22)
(-4.733428871977572023e-20, -9.258669417966511766e-22)
(4.732662491872655819e-20, 9.464760820402611968e-22)
(-4.741951933417415768e-20, -9.688065794935054298e-22)
(4.761938310338184409e-20, 9.936500978844011377e-22)
(-4.792496983045810322e-20, -1.020815701319448627e-21)
(4.833004885689294974e-20, 1.050576138062197609e-21)
(-4.882233327689610063e-20, -1.082516616765643372e-21)
(4.938487342587059865e-20, 1.116436670518829342e-21)
(-4.999843249953014472e-20, -1.151954390852724038e-21)
(5.064247190782846547e-20, 1.188857193558436240e-21)
(-5.129758034453057013e-20, -1.226604647779169398e-21)
(5.194601693885080924e-20, 1.264761622967199488e-21)
(-5.257395283842493997e-20, -1.302765723617115441e-21)
(5.317172787585526199e-20, 1.340787226144170116e-21)
(-5.373456462154176591e-20, -1.378301261945074714e-21)
(5.426145093026102108e-20, 1.415376248137278147e-21)
(-5.475618947050790466e-20, -1.452054570217217942e-21)
(5.522435728890608973e-20, 1.488523464320748304e-21)
(-5.567374798094491796e-20, -1.524898481609974651e-21)
(5.611222834130598740e-20, 1.561297939387766555e-21)
(-5.654683980711589502e-20, -1.597867449938744689e-21)
(5.698240702879400629e-20, 1.635203586167038823e-21)
(-5.742123218960712561e-20, -1.672680104137721562e-21)
(5.786191124099512171e-20, 1.710592300125596551e-21)
(-5.829970257079852585e-20, -1.748918333333211388e-21)
(5.872662185116061022e-20, 1.787339811610609820e-21)
(-5.913176052573508322e-20, -1.825335328665016062e-21)
(5.950161881390659315e-20, 1.862672852105212027e-21)
(-5.982201790015865307e-20, -1.898767888065248690e-21)
(6.007900133781990517e-20, 1.932896549379502662e-21)
(-6.025861506494550813e-20, -1.965038909421508060e-21)
(6.034918159801016337e-20, 1.994240785706136706e-21)
(-6.034243638919752955e-20, -2.020154943751015655e-21)
(6.023304388311183574e-20, 2.042815118403895780e-21)
(-6.002004385538228066e-20, -2.061786740391587119e-21)
(5.970728041652253636e-20, 2.076964152839887990e-21)
(-5.930192753623558145e-20, -2.088569506079456777e-21)
(5.881556096338893361e-20, 2.097025809415778334e-21)
(-5.826278520572050327e-20, -2.102707877486193940e-21)
(5.766018998597898297e-20, 2.106071418669570764e-21)
(-5.702636755663185602e-20, -2.107874200129689627e-21)
(5.637950877168561941e-20, 2.108380844468346011e-21)
(-5.573677260222906040e-20, -2.108638197716899882e-21)
(5.511376978437230047e-20, 2.109070375163825214e-21)
(-5.452344573382929540e-20, -2.110147199487305388e-21)
(5.397493854669522665e-20, 2.112456621341776109e-21)
(-5.347435444577202905e-20, -2.116271566878921216e-21)
(5.302403916891480608e-20, 2.121360301108083890e-21)
(-5.262188880594553248e-20, -2.128167945105922329e-21)
(5.226483618283431390e-20, 2.136488514668308842e-21)
(-5.194580289722139562e-20, -2.146113293765800961e-21)
(5.165678637095300753e-20, 2.156638967794273579e-21)
(-5.138934201291068787e-20, -2.167835769971028405e-21)
(5.113428103874179024e-20, 2.179416762396983062e-21)
(-5.088331650565773497e-20, -2.190817829061092195e-21)
(5.062880390420279720e-20, 2.201979607391377018e-21)
(-5.036485072030515369e-20, -2.212468262544150330e-21)
(5.008622879014836579e-20, 2.222131864642231996e-21)
(-4.978915228662902189e-20, -2.230375791634510857e-21)
(4.947088015239316783e-20, 2.237664855354700332e-21)
(-4.912980827586649922e-20, -2.243786628182798889e-21)
(4.876522864728683208e-20, 2.248264541891022597e-21)
(-4.837647927667061025e-20, -2.251532820231484931e-21)
(4.796438445897719548e-20, 2.253137731710747207e-21)
(-4.752981611979854584e-20, -2.253438686090393550e-21)
(4.707504124658331839e-20, 2.252231037863252428e-21)
(-4.660243927416904404e-20, -2.250027295759949640e-21)
(4.611591598148179956e-20, 2.246662105857280904e-21)
(-4.561940161633521987e-20, -2.242331967095849532e-21)
(4.511783402437768242e-20, 2.237308993100606987e-21)
(-4.461561181749719175e-20, -2.231989889399014431e-21)
(4.411771437013561975e-20, 2.226230907390339777e-21)
(-4.362764641695660332e-20, -2.220478629121637691e-21)
(4.314792435719462054e-20, 2.214879932604851273e-21)
(-4.268005177156793625e-20, -2.209472183025617221e-21)
(4.222496783211637407e-20, 2.204464086947047144e-21)
(-4.178142486302160107e-20, -2.199515987684623651e-21)
(4.134839158247791729e-20, 2.194675236614182634e-21)
(-4.092481484618849547e-20, -2.189918701178539391e-21)
(4.051010654888216250e-20, 2.185434384286348004e-21)
(-4.010473055418182372e-20, -2.181209833768219559e-21)
(3.971138264908066537e-20, 2.176963691338254310e-21)
(-3.933430933888466910e-20, -2.173462814993304845e-21)
(3.898050766915071240e-20, 2.170982480901691655e-21)
(-3.865897759932972436e-20, -2.169882315761747802e-21)
(3.837931397045898305e-20, 2.170991300366612026e-21)
(-3.815298313296453099e-20, -2.174790355878543266e-21)
(3.799016209382106398e-20, 2.182025202766438713e-21)
(-3.789978173745206723e-20, -2.193364174244393374e-21)
(3.788842938294885550e-20, 2.209133959701364618e-21)
(-3.795893274166923875e-20, -2.229982390645381664e-21)
(3.810931098703565065e-20, 2.255294807169479836e-21)
(-3.833291571609030248e-20, -2.285344450180844157e-21)
(3.861796563752365582e-20, 2.319175125599038133e-21)
(-3.894744190482065693e-20, -2.355976845246077125e-21)
(3.930021635853801918e-20, 2.394374604053777371e-21)
(-3.965209774598002436e-20, -2.433049795775512985e-21)
(3.997622641670839723e-20, 2.470374187837080642e-21)
(-4.024640010489845403e-20, -2.504793299848027938e-21)
(4.043690784571956083e-20, 2.534208925883535269e-21)
(-4.052508387465046312e-20, -2.557371133194219856e-21)
(4.049363873985320645e-20, 2.573101852681442745e-21)
(-4.033034574574052923e-20, -2.580264739677563930e-21)
(4.002998587060502341e-20, 2.578577784297575953e-21)
(-3.959558649123277581e-20, -2.567747923137467397e-21)
(3.903702043062228992e-20, 2.548811422814998308e-21)
(-3.837255956431705526e-20, -2.521884750754215517e-21)
(3.762644298784896993e-20, 2.489471699403470770e-21)
(-3.682937940911671779e-20, -2.452730797776780698e-21)
(3.601606457471804544e-20, 2.414237370651660678e-21)
(-3.522417578468452383e-20, -2.376571673186283720e-21)
(3.449234812820491075e-20, 2.342276573265080788e-21)
(-3.385866885581283697e-20, -2.314034248452901256e-21)
(3.335882270428975923e-20, 2.294525057201347058e-21)
(-3.302444768334653892e-20, -2.285863372350629401e-21)
(3.288275674266646354e-20, 2.290413643536523601e-21)
(-3.295365486079445478e-20, -2.309676765405912208e-21)
(3.325062783105315385e-20, 2.345068512936282614e-21)
(-3.378062684172615684e-20, -2.397397045726041156e-21)
(3.454201775955968937e-20, 2.466304583800233898e-21)
(-3.552689903818269569e-20, -2.552259475456012364e-21)
(3.672056933165912314e-20, 2.653958326840446949e-21)
(-3.810204961469981714e-20, -2.770554634981972141e-21)
(3.964545393419270403e-20, 2.900002159379038864e-21)
(-4.131969100836589487e-20, -3.040487466582725055e-21)
(4.309080590832001433e-20, 3.189721493660801938e-21)
(-4.492189249762316474e-20, -3.344891293576161651e-21)
(4.677483941341928635e-20, 3.503354199651253719e-21)
(-4.861013974900160730e-20, -3.662021169843030169e-21)
(5.038949168524799852e-20, 3.818200102716453947e-21)
(-5.207612052257514664e-20, -3.968697230210143557e-21)
(5.363567259602824512e-20, 4.110928682605258268e-21)
(-5.503815688442751843e-20, -4.242426966099139173e-21)
(5.625835823779848215e-20, 4.361215001203519732e-21)
(-5.727760083806024108e-20, -4.465161680182945381e-21)
(5.808380272982442360e-20, 4.553474322467692029e-21)
(-5.867307292767350852e-20, -4.625299765522432288e-21)
(5.904917826136258791e-20, 4.680785038820403061e-21)
(-5.922393707420905752e-20, -4.720507198846938949e-21)
(5.921662363468689671e-20, 4.745946448427378556e-21)
(-5.905325944903296692e-20, -4.758635870888981067e-21)
(5.876442025159632436e-20, 4.761101851656423761e-21)
(-5.838482169824624158e-20, -4.755863618030529937e-21)
(5.795021424892163289e-20, 4.745772136988595490e-21)
(-5.749603389678332073e-20, -4.733808059507569215e-21)
(5.705480919977351412e-20, 4.722547918899873289e-21)
(-5.665450305081682340e-20, -4.714117638507093163e-21)
(5.631661460117392975e-20, 4.710643064362445577e-21)
(-5.605572697650790761e-20, -4.713399718285356867e-21)
(5.587800844116430472e-20, 4.722898390867401259e-21)
(-5.578132166329512434e-20, -4.739302232743274754e-21)
(5.575541566049428356e-20, 4.761394613715569382e-21)
(-5.578364128512109956e-20, -4.788336280444438615e-21)
(5.584437247081701558e-20, 4.817786731533467832e-21)
(-5.591112218717005936e-20, -4.848137343912835694e-21)
(5.595655483555884325e-20, 4.876550797898906631e-21)
(-5.595296177135078785e-20, -4.900652137806369591e-21)
(5.587516521606793267e-20, 4.918444021465746527e-21)
(-5.570071847186240306e-20, -4.927402590962700492e-21)
(5.541253505607399254e-20, 4.926165805369164127e-21)
(-5.499901899107499086e-20, -4.913601725016792182e-21)
(5.445457480757857487e-20, 4.888650816624286022e-21)
(-5.377996947559984569e-20, -4.851706259510860472e-21)
(5.298214830956409913e-20, 4.802886232928726693e-21)
(-5.207307548319339189e-20, -4.743389841741422262e-21)
(5.107019682106747675e-20, 4.674451899390220492e-21)
(-4.999349431822145212e-20, -4.597796770616956750e-21)
